customer_id,recency,frequency,monetary,R,F,M,RFM_score
16177,50,1,331.95,3,2,2,7
16178,138,1,197.9,2,2,1,5
16179,60,1,215.83,3,2,1,6
16180,100,8,10254.18,2,5,5,12
16181,73,1,305.54,2,2,2,6
16182,72,4,6617.65,2,4,5,11
16183,67,1,338.71000000000004,3,2,2,7
16184,64,6,1158.79,3,5,4,12
16185,16,2,529.41,4,3,3,10
16186,22,12,4006.94,4,5,5,14
16187,31,15,6911.4400000000005,4,5,5,14
16188,44,4,981.86,3,4,4,11
16189,15,2,215.48,4,3,1,8
16190,40,1,215.08,3,2,1,6
16191,2,13,5180.52,5,5,5,15
16193,236,1,314.45,1,2,2,5
16198,75,1,400.68100000000004,2,2,2,6
16200,4,2,1080.6200000000001,5,3,4,12
16201,3,4,1863.47,5,4,4,13
16202,360,1,365.27,1,2,2,5
16203,58,4,592.9,3,4,3,10
16204,23,1,405.71,4,2,2,8
16205,30,4,761.38,4,4,3,11
16206,54,4,537.0600000000001,3,4,3,10
16207,25,1,394.38,4,2,2,8
16208,44,2,664.26,3,3,3,9
16209,88,5,2262.62,2,4,5,11
16210,1,18,21086.3,5,5,5,15
16211,88,1,547.02,2,2,3,7
16212,19,2,690.34,4,3,3,10
16213,78,1,159.0,2,2,1,5
16214,170,3,1062.75,2,4,4,10
16215,80,1,242.35,2,2,1,5
16216,267,1,914.9300000000001,1,2,3,6
16217,235,2,304.25,1,3,2,6
16218,29,7,3084.68,4,5,5,14
16221,36,3,864.86,3,4,3,10
16222,318,1,846.72,1,2,3,6
16224,57,4,1295.3,3,4,4,11
16225,44,5,1096.32,3,4,4,11
16226,203,3,255.12,1,4,2,7
16227,225,1,314.22,1,2,2,5
16229,87,2,1010.6,2,3,4,9
16230,189,2,542.03,1,3,3,7
16232,43,4,990.88,3,4,4,11
16233,71,3,536.6800000000001,3,4,3,10
16235,40,5,867.31,3,4,3,10
16236,78,1,432.2,2,2,2,6
16239,56,2,414.2,3,3,2,8
16240,24,2,3718.8,4,3,5,12
16241,9,13,2607.87,5,5,5,15
16242,8,7,3603.21,5,5,5,15
16243,33,2,409.1,3,3,2,8
16244,211,2,1522.75,1,3,4,8
16245,23,3,1413.66,4,4,4,12
16247,170,1,114.56,2,2,1,5
16248,61,1,152.94,3,2,1,6
16249,52,5,1800.07,3,4,4,11
16250,261,2,389.44,1,3,2,6
16253,66,2,3683.86,3,3,5,11
16255,16,8,2619.91,4,5,5,14
16256,266,1,752.4300000000001,1,2,3,6
16257,176,1,46.95,2,2,1,5
16258,45,5,5203.51,3,4,5,12
16260,50,1,1035.45,3,2,4,9
16261,17,4,746.83,4,4,3,11
16265,9,9,5447.0,5,5,5,15
16266,73,7,861.89,2,5,3,10
16268,71,2,667.65,3,3,3,9
16270,353,1,1141.24,1,2,4,7
16271,2,5,1429.24,5,4,4,13
16272,116,1,411.7,2,2,2,6
16274,373,1,357.95,1,2,2,5
16275,196,1,559.87,1,2,3,6
16276,176,1,810.6000000000001,2,2,3,7
16278,100,1,566.38,2,2,3,7
16279,21,3,1509.58,4,4,4,12
16281,72,1,2062.06,2,2,5,9
16282,339,1,168.3,1,2,1,4
16283,5,5,1570.81,5,4,4,13
16284,31,2,823.97,4,3,3,10
16287,169,1,142.5,2,2,1,5
16292,121,1,302.25,2,2,2,6
16293,21,10,2248.9900000000002,4,5,5,14
16295,9,4,1328.55,5,4,4,13
16297,268,1,301.9,1,2,2,5
16298,22,3,598.2,4,4,3,11
16302,126,1,233.22,2,2,1,5
16303,25,3,5360.63,4,4,5,13
16305,138,1,361.21999999999997,2,2,2,6
16306,213,6,632.27,1,5,3,9
16308,37,4,2560.0,3,4,5,12
16309,106,2,706.57,2,3,3,8
16311,17,2,616.26,4,3,3,10
16313,3,2,274.15000000000003,5,3,2,10
16315,330,1,226.37,1,2,1,4
16316,64,8,2938.91,3,5,5,13
16317,119,3,1341.65,2,4,4,10
16318,35,1,328.15,3,2,2,7
16319,217,1,404.40000000000003,1,2,2,5
16320,172,2,1038.46,2,3,4,9
16321,72,5,373.65000000000003,2,4,2,8
16322,1,2,326.75,5,3,2,10
16323,196,1,207.50000000000003,1,2,1,4
16324,128,3,428.68,2,4,2,8
16325,46,3,594.24,3,4,3,10
16326,5,14,3110.96,5,5,5,15
16327,14,6,3844.22,4,5,5,14
16330,17,3,251.91,4,4,2,10
16332,28,7,1593.2,4,5,4,13
16333,7,22,26626.8,5,5,5,15
16337,36,1,151.05,3,2,1,6
16338,157,1,214.79999999999998,2,2,1,5
16339,284,1,109.95,1,2,1,4
16340,107,1,549.07,2,2,3,7
16341,24,4,1971.87,4,4,4,12
16342,75,4,322.41,2,4,2,8
16343,16,2,370.47999999999996,4,3,2,9
16344,158,1,101.10000000000001,2,2,1,5
16345,44,1,575.41,3,2,3,8
16347,11,2,887.65,5,3,3,11
16348,32,7,1469.45,4,5,4,13
16349,290,1,53.5,1,2,1,4
16350,21,4,1116.47,4,4,4,12
16351,332,1,153.9,1,2,1,4
16352,17,2,494.44,4,3,3,10
16353,3,23,6675.71,5,5,5,15
16354,63,2,395.8,3,3,2,8
16356,197,3,211.77,1,4,1,6
16357,33,3,658.88,3,4,3,10
16358,1,4,2027.5,5,4,4,13
16359,7,9,1750.92,5,5,4,14
16360,4,6,3512.53,5,5,5,15
16361,9,4,896.66,5,4,3,12
16362,32,5,734.77,4,4,3,11
16363,53,1,109.36000000000001,3,2,1,6
16364,11,2,707.04,5,3,3,11
16365,17,9,1540.42,4,5,4,13
16366,18,1,327.3,4,2,2,8
16367,37,2,804.49,3,3,3,9
16368,2,2,497.43,5,3,3,11
16369,18,3,1553.66,4,4,4,12
16370,82,4,1320.56,2,4,4,10
16372,33,2,367.93,3,3,2,8
16374,66,2,473.03000000000003,3,3,2,8
16376,8,2,987.01,5,3,4,12
16377,267,1,676.2,1,2,3,6
16378,247,3,362.95,1,4,2,7
16379,4,4,2157.4,5,4,5,14
16380,61,1,1780.59,3,2,4,9
16383,74,2,668.36,2,3,3,8
16384,89,2,584.5,2,3,3,8
16385,60,3,555.89,3,4,3,10
16386,28,2,317.2,4,3,2,9
16387,322,1,94.36,1,2,1,4
16389,53,4,1382.07,3,4,4,11
16392,269,1,221.19,1,2,1,4
16393,2,13,3046.21,5,5,5,15
16394,56,5,1555.34,3,4,4,11
16395,60,5,1486.9,3,4,4,11
16398,154,2,1705.8,2,3,4,9
16399,19,2,408.57,4,3,2,9
16400,94,1,303.93,2,2,2,6
16401,1,12,4098.32,5,5,5,15
16402,264,2,299.6,1,3,2,6
16403,312,1,177.5,1,2,1,4
16404,70,1,443.05,3,2,2,7
16405,302,2,167.25,1,3,1,5
16406,18,1,163.07,4,2,1,7
16407,12,10,2126.93,5,5,5,15
16409,36,5,2028.88,3,4,4,11
16411,19,2,214.65,4,3,1,8
16412,53,1,151.83,3,2,1,6
16413,56,1,262.2,3,2,2,7
16414,21,2,126.25,4,3,1,8
16415,44,1,210.35,3,2,1,6
16416,26,3,1051.4,4,4,4,12
16418,44,3,675.27,3,4,3,10
16419,112,6,972.23,2,5,4,11
16422,17,51,34684.4,4,5,5,14
16423,24,1,346.12,4,2,2,8
16424,191,1,133.56,1,2,1,4
16425,302,1,302.7,1,2,2,5
16426,2,10,1908.25,5,5,4,14
16427,263,2,241.06,1,3,1,5
16429,106,1,284.55,2,2,2,6
16430,57,1,300.85,3,2,2,7
16431,213,3,642.81,1,4,3,8
16432,64,1,287.4,3,2,2,7
16433,28,1,184.26,4,2,1,7
16434,29,7,1522.25,4,5,4,13
16438,5,5,798.35,5,4,3,12
16440,7,5,3640.67,5,4,5,14
16441,67,2,381.2,3,3,2,8
16442,1,3,616.79,5,4,3,12
16444,46,4,654.67,3,4,3,10
16445,33,1,230.51,3,2,1,6
16446,0,2,168472.5,5,3,5,13
16447,135,1,259.01,2,2,2,6
16448,198,1,188.89000000000001,1,2,1,4
16449,197,2,707.69,1,3,3,7
16450,149,1,311.92,2,2,2,6
16451,87,1,266.97,2,2,2,6
16454,44,2,6.9,3,3,1,7
16455,63,7,1841.18,3,5,4,12
16456,99,5,2158.37,2,4,5,11
16457,218,1,208.36,1,2,1,4
16458,2,18,3482.7400000000002,5,5,5,15
16460,28,3,814.72,4,4,3,11
16461,177,1,151.42,2,2,1,5
16462,73,3,136.0,2,4,1,7
16463,21,4,1422.4,4,4,4,12
16464,19,3,1314.68,4,4,4,12
16466,33,7,1603.46,3,5,4,12
16468,74,1,74.9,2,2,1,5
16469,23,4,650.43,4,4,3,11
16470,51,4,762.39,3,4,3,10
16471,274,1,223.95000000000002,1,2,1,4
16473,164,3,316.11,2,4,2,8
16474,7,7,1871.5,5,5,4,14
16475,88,4,544.3,2,4,3,9
16477,63,7,2494.46,3,5,5,13
16478,25,3,331.0,4,4,2,10
16479,10,2,300.83,5,3,2,10
16480,75,1,769.29,2,2,3,7
16482,15,1,220.62,4,2,1,7
16483,192,1,139.35,1,2,1,4
16484,173,2,404.3,2,3,2,7
16485,77,1,363.65,2,2,2,6
16488,33,3,498.8,3,4,3,10
16491,46,1,731.5,3,2,3,8
16493,79,4,1351.63,2,4,4,10
16494,296,1,826.53,1,2,3,6
16495,3,3,684.41,5,4,3,12
16496,8,3,1599.52,5,4,4,13
16497,49,6,2965.69,3,5,5,13
16498,161,2,100.97,2,3,1,6
16499,360,2,365.45,1,3,2,6
16500,4,6,400.86,5,5,2,12
16503,106,4,1431.93,2,4,4,10
16504,25,1,484.38,4,2,2,8
16505,31,1,777.6,4,2,3,9
16506,19,2,90.30000000000001,4,3,1,8
16509,296,1,363.7,1,2,2,5
16510,372,1,248.1,1,2,1,4
16511,21,3,950.26,4,4,4,12
16513,4,4,874.59,5,4,3,12
16515,52,5,1627.13,3,4,4,11
16516,30,1,101.69999999999999,4,2,1,7
16517,277,1,162.7,1,2,1,4
16518,61,2,484.32,3,3,2,8
16519,25,2,215.07999999999998,4,3,1,8
16520,186,3,1046.57,1,4,4,9
16523,1,21,9418.470000000001,5,5,5,15
16525,2,26,13027.45,5,5,5,15
16526,171,1,290.36,2,2,2,6
16527,81,1,228.06,2,2,1,5
16528,3,1,244.41,5,2,1,8
16529,190,1,455.25,1,2,2,5
16531,22,7,1244.59,4,5,4,13
16532,17,3,6748.8,4,4,5,13
16533,19,3,1095.56,4,4,4,12
16535,5,1,593.75,5,2,3,10
16536,110,1,548.97,2,2,3,7
16539,2,4,1388.81,5,4,4,13
16542,53,1,119.62,3,2,1,6
16545,164,1,339.3,2,2,2,6
16546,290,2,787.15,1,3,3,7
16549,10,10,4154.64,5,5,5,15
16550,108,5,2298.97,2,4,5,11
16551,95,3,922.12,2,4,3,9
16552,242,2,379.73,1,3,2,6
16553,163,12,5719.82,2,5,5,12
16554,42,3,837.1,3,4,3,10
16555,35,2,285.89,3,3,2,8
16556,66,7,3313.79,3,5,5,13
16557,24,2,281.85,4,3,2,9
16558,0,20,8338.49,5,5,5,15
16560,26,2,841.41,4,3,3,10
16561,5,2,511.12,5,3,3,11
16563,53,1,1077.74,3,2,4,9
16565,364,1,173.7,1,2,1,4
16566,15,5,614.66,4,4,3,11
16567,194,2,865.6,1,3,3,7
16569,3,1,124.2,5,2,1,8
16570,15,10,3738.4,4,5,5,14
16571,26,3,1421.69,4,4,4,12
16572,127,3,1009.6,2,4,4,10
16573,84,2,663.61,2,3,3,8
16574,71,1,451.44,3,2,2,7
16581,182,1,105.84,1,2,1,4
16582,113,1,313.62,2,2,2,6
16583,373,1,233.45,1,2,1,4
16584,80,2,936.08,2,3,3,8
16586,248,1,463.95,1,2,2,5
16587,232,1,225.15,1,2,1,4
16589,71,3,459.24,3,4,2,9
16591,68,1,213.5,3,2,1,6
16592,4,16,4113.68,5,5,5,15
16593,50,3,330.03,3,4,2,9
16594,75,1,181.09,2,2,1,5
16595,61,1,360.16,3,2,2,7
16596,15,2,250.15,4,3,2,9
16597,4,1,90.04,5,2,1,8
16598,285,1,145.04999999999998,1,2,1,4
16600,4,6,813.52,5,5,3,13
16601,40,1,244.79999999999998,3,2,1,6
16602,36,1,528.08,3,2,3,8
16603,74,2,482.47,2,3,2,7
16607,17,14,3347.71,4,5,5,14
16609,15,7,5493.46,4,5,5,14
16610,219,1,75.66,1,2,1,4
16611,186,1,129.49,1,2,1,4
16612,32,4,1187.66,4,4,4,12
16613,70,1,618.59,3,2,3,8
16614,182,1,506.19,1,2,3,6
16616,15,2,500.42,4,3,3,10
16617,235,1,151.85,1,2,1,4
16618,31,5,2647.59,4,4,5,13
16619,263,1,226.21,1,2,1,4
16620,3,2,178.96,5,3,1,9
16621,51,4,813.48,3,4,3,10
16623,245,1,129.45,1,2,1,4
16624,80,2,810.5699999999999,2,3,3,8
16625,274,1,333.08,1,2,2,5
16626,0,17,4413.1,5,5,5,15
16627,79,1,322.8,2,2,2,6
16628,29,5,2188.05,4,4,5,13
16629,73,2,417.73,2,3,2,7
16633,17,6,2883.1,4,5,5,14
16634,222,2,217.9,1,3,1,5
16637,32,4,1154.47,4,4,4,12
16638,22,10,1680.72,4,5,4,13
16639,31,3,1257.51,4,4,4,12
16641,105,1,231.10000000000002,2,2,1,5
16642,4,2,688.33,5,3,3,11
16643,245,1,487.51,1,2,2,5
16644,177,2,833.78,2,3,3,8
16647,169,2,214.06,2,3,1,6
16648,42,1,290.65999999999997,3,2,2,7
16650,71,1,518.42,3,2,3,8
16652,58,7,6773.97,3,5,5,13
16653,16,2,1212.66,4,3,4,11
16654,141,4,601.27,2,4,3,9
16655,17,6,3794.52,4,5,5,14
16656,22,15,8625.8,4,5,5,14
16657,9,4,933.62,5,4,3,12
16658,368,1,123.24,1,2,1,4
16659,189,1,39.12,1,2,1,4
16660,16,4,1267.6499999999999,4,4,4,12
16665,362,1,135.39999999999998,1,2,1,4
16666,19,1,118.98,4,2,1,7
16667,68,2,570.13,3,3,3,9
16668,15,6,306.71999999999997,4,5,2,11
16669,23,3,1374.8700000000001,4,4,4,12
16670,16,11,4095.9,4,5,5,14
16671,28,3,1692.27,4,4,4,12
16672,2,20,8134.9400000000005,5,5,5,15
16674,54,2,319.61,3,3,2,8
16676,33,4,1592.1200000000001,3,4,4,11
16678,2,12,3109.99,5,5,5,15
16679,366,1,129.75,1,2,1,4
16680,43,1,183.7,3,2,1,6
16681,72,6,1770.34,2,5,4,11
16682,4,5,1028.0,5,4,4,13
16684,4,28,66653.56,5,5,5,15
16685,61,2,324.24,3,3,2,8
16686,47,7,3062.83,3,5,5,13
16688,1,4,1260.86,5,4,4,13
16689,75,2,422.59999999999997,2,3,2,7
16690,72,2,225.57999999999998,2,3,1,6
16692,256,2,1276.0,1,3,4,8
16693,68,2,482.01,3,3,2,8
16696,135,4,657.9000000000001,2,4,3,9
16697,241,1,112.75,1,2,1,4
16698,226,2,1998.0,1,3,4,8
16700,8,13,5076.55,5,5,5,15
16701,8,13,5398.3,5,5,5,15
16705,0,20,14034.99,5,5,5,15
16706,37,3,531.35,3,4,3,10
16708,45,1,656.63,3,2,3,8
16709,84,5,3029.87,2,4,5,11
16710,19,10,2483.04,4,5,5,14
16711,3,5,1651.03,5,4,4,13
16712,9,11,3645.43,5,5,5,15
16713,18,15,6923.13,4,5,5,14
16714,218,3,1161.53,1,4,4,9
16715,78,1,301.71999999999997,2,2,2,6
16716,266,2,901.2,1,3,3,7
16717,23,6,3858.38,4,5,5,14
16718,369,1,623.75,1,2,3,6
16719,14,7,1790.42,4,5,4,13
16720,26,1,155.24,4,2,1,7
16721,262,1,292.47,1,2,2,5
16722,17,13,4730.81,4,5,5,14
16723,91,2,589.15,2,3,3,8
16725,302,7,781.02,1,5,3,9
16726,26,5,1382.02,4,4,4,12
16727,364,1,272.82,1,2,2,5
16728,46,4,1054.67,3,4,4,11
16729,38,21,7239.92,3,5,5,13
16730,52,3,743.11,3,4,3,10
16732,31,1,603.75,4,2,3,9
16734,52,3,650.51,3,4,3,10
16735,78,5,2300.56,2,4,5,11
16737,53,1,417.59999999999997,3,2,2,7
16738,297,1,3.75,1,2,1,4
16739,176,1,323.0,2,2,2,6
16742,46,1,464.9,3,2,2,7
16743,29,7,2238.09,4,5,5,14
16744,11,7,1304.76,5,5,4,14
16745,86,17,7194.3,2,5,5,12
16746,4,18,6697.66,5,5,5,15
16747,37,2,836.06,3,3,3,9
16748,17,5,1515.9,4,4,4,12
16750,44,5,623.93,3,4,3,10
16751,30,1,1764.72,4,2,4,10
16752,372,1,207.5,1,2,1,4
16753,58,1,223.92000000000002,3,2,1,6
16754,372,1,2002.4,1,2,4,7
16755,114,3,1496.83,2,4,4,10
16756,214,1,239.4,1,2,1,4
16757,318,1,106.83000000000001,1,2,1,4
16758,65,1,369.34000000000003,3,2,2,7
16759,7,3,789.79,5,4,3,12
16761,96,1,316.62,2,2,2,6
16762,19,3,1501.38,4,4,4,12
16763,198,1,611.85,1,2,3,6
16764,3,13,2799.25,5,5,5,15
16765,294,1,34.0,1,2,1,4
16766,273,2,1145.6,1,3,4,8
16767,30,11,5580.6,4,5,5,14
16768,47,3,478.09000000000003,3,4,2,9
16769,260,1,380.39,1,2,2,5
16770,57,5,770.1,3,4,3,10
16771,33,5,2246.81,3,4,5,12
16773,57,1,171.59,3,2,1,6
16774,67,4,661.52,3,4,3,10
16775,10,11,1695.66,5,5,4,14
16776,60,1,388.28,3,2,2,7
16777,80,2,226.35,2,3,1,6
16778,74,2,245.94,2,3,1,6
16779,2,22,10629.720000000001,5,5,5,15
16780,100,2,425.19,2,3,2,7
16781,372,1,311.25,1,2,2,5
16782,10,13,2279.9,5,5,5,15
16784,19,1,107.6,4,2,1,7
16788,123,2,597.48,2,3,3,8
16789,8,1,80.8,5,2,1,8
16790,3,6,1545.6200000000001,5,5,4,14
16791,29,7,1721.78,4,5,4,13
16792,282,2,110.38000000000001,1,3,1,5
16793,57,1,243.84,3,2,1,6
16794,1,10,1222.71,5,5,4,14
16795,365,1,414.88,1,2,2,5
16796,89,1,305.62,2,2,2,6
16800,11,1,1201.49,5,2,4,11
16801,163,4,1619.73,2,4,4,10
16803,65,1,332.3,3,2,2,7
16804,23,3,536.99,4,4,3,11
16805,173,2,460.59,2,3,2,7
16806,103,4,801.49,2,4,3,9
16807,142,3,1121.59,2,4,4,10
16808,99,2,288.42,2,3,2,7
16809,23,5,914.69,4,4,3,11
16810,192,1,309.54,1,2,2,5
16811,4,2,547.07,5,3,3,11
16812,360,1,479.35,1,2,2,5
16813,8,10,1692.98,5,5,4,14
16814,14,21,6509.1,4,5,5,14
16816,103,4,417.06,2,4,2,8
16817,2,9,1604.75,5,5,4,14
16818,10,11,3349.57,5,5,5,15
16820,95,1,497.61,2,2,3,7
16823,227,1,358.38,1,2,2,5
16824,15,2,460.64,4,3,2,9
16825,38,2,775.1800000000001,3,3,3,9
16826,51,1,341.7,3,2,2,7
16828,93,2,128.5,2,3,1,6
16829,156,1,197.22,2,2,1,5
16830,38,1,325.91,3,2,2,7
16832,184,3,199.15,1,4,1,6
16833,1,4,1106.53,5,4,4,13
16834,227,1,413.46,1,2,2,5
16835,128,2,180.85,2,3,1,6
16836,39,2,251.87,3,3,2,8
16837,31,11,3170.98,4,5,5,14
16838,197,2,588.85,1,3,3,7
16839,8,34,16594.35,5,5,5,15
16841,36,6,1869.82,3,5,4,12
16842,100,3,1264.19,2,4,4,10
16843,42,16,10196.57,3,5,5,13
16846,50,1,214.32,3,2,1,6
16847,43,1,193.44,3,2,1,6
16848,52,1,281.42,3,2,2,7
16849,186,1,124.57,1,2,1,4
16850,333,1,332.41,1,2,2,5
16851,4,3,342.45,5,4,2,11
16852,10,2,144.91000000000003,5,3,1,9
16855,23,2,328.4,4,3,2,9
16856,14,1,35.400000000000006,4,2,1,7
16858,368,1,375.69000000000005,1,2,2,5
16859,144,2,747.81,2,3,3,8
16861,59,2,173.76,3,3,1,7
16863,31,2,502.8,4,3,3,10
16866,140,3,207.73999999999998,2,4,1,7
16869,22,4,825.42,4,4,3,11
16871,22,6,2812.34,4,5,5,14
16872,77,3,680.02,2,4,3,9
16873,4,6,7123.62,5,5,5,15
16875,67,5,2095.53,3,4,5,12
16877,12,6,853.72,5,5,3,13
16878,84,1,13.3,2,2,1,5
16880,30,7,1519.08,4,5,4,13
16881,66,1,432.0,3,2,2,7
16882,66,3,705.12,3,4,3,10
16883,187,2,276.73,1,3,2,6
16884,37,2,429.84000000000003,3,3,2,8
16885,15,3,471.51,4,4,2,10
16887,35,1,194.88,3,2,1,6
16889,194,3,1578.67,1,4,4,9
16891,1,5,809.7,5,4,3,12
16892,1,5,525.54,5,4,3,12
16893,366,1,145.93,1,2,1,4
16895,64,1,219.14,3,2,1,6
16897,299,2,289.78,1,3,2,6
16898,26,3,508.81,4,4,3,11
16899,7,6,1281.56,5,5,4,14
16900,16,3,887.11,4,4,3,11
16902,116,1,1706.88,2,2,4,8
16903,29,1,373.24,4,2,2,8
16904,4,16,3754.27,5,5,5,15
16905,5,7,3102.43,5,5,5,15
16906,81,4,579.77,2,4,3,9
16907,29,5,981.65,4,4,4,12
16909,72,1,379.14,2,2,2,6
16910,4,8,1510.06,5,5,4,14
16912,28,11,2575.38,4,5,5,14
16913,290,1,113.44,1,2,1,4
16914,36,1,208.46,3,2,1,6
16915,9,6,621.6800000000001,5,5,3,13
16916,23,2,576.26,4,3,3,10
16917,276,1,391.52,1,2,2,5
16918,49,6,1068.82,3,5,4,12
16919,156,11,2596.45,2,5,5,12
16921,61,1,169.79,3,2,1,6
16923,12,19,7247.61,5,5,5,15
16924,21,3,846.75,4,4,3,11
16926,371,1,230.25,1,2,1,4
16927,115,3,543.05,2,4,3,9
16928,80,17,2847.6,2,5,5,12
16929,3,7,1295.39,5,5,4,14
16930,26,3,380.55,4,4,2,10
16931,5,21,4604.22,5,5,5,15
16932,53,1,161.94,3,2,1,6
16933,1,2,563.23,5,3,3,11
16934,54,2,950.9300000000001,3,3,4,10
16936,25,1,262.68,4,2,2,8
16938,8,4,2736.38,5,4,5,14
16940,52,3,3049.88,3,4,5,12
16942,12,9,1920.59,5,5,4,14
16943,211,3,816.73,1,4,3,8
16945,21,19,4345.5,4,5,5,14
16947,235,1,406.48,1,2,2,5
16948,138,3,435.02,2,4,2,8
16949,3,6,1286.27,5,5,4,14
16950,56,3,1178.56,3,4,4,11
16951,134,3,1277.75,2,4,4,10
16952,109,2,167.61,2,3,1,6
16953,30,1,20.8,4,2,1,7
16954,0,9,2085.08,5,5,5,15
16955,184,4,518.67,1,4,3,8
16956,17,1,308.74,4,2,2,8
16957,239,2,416.64,1,3,2,6
16959,87,1,117.35000000000001,2,2,1,5
16960,38,3,507.05,3,4,3,10
16961,116,1,234.17,2,2,1,5
16963,187,1,110.55000000000001,1,2,1,4
16965,226,1,201.19,1,2,1,4
16966,8,7,2154.97,5,5,5,15
16967,189,1,319.02,1,2,2,5
16968,4,2,439.43,5,3,2,10
16969,39,3,650.41,3,4,3,10
16971,38,1,357.21,3,2,2,7
16976,267,1,251.51999999999998,1,2,2,5
16978,77,1,344.33,2,2,2,6
16979,3,6,1852.0,5,5,4,14
16980,255,2,1078.96,1,3,4,8
16982,60,1,384.06,3,2,2,7
16983,12,7,1931.25,5,5,4,14
16984,88,2,4481.35,2,3,5,10
16985,17,10,5464.12,4,5,5,14
16986,29,2,1873.2,4,3,4,11
16987,3,7,1625.05,5,5,4,14
16988,5,1,126.12,5,2,1,8
16989,7,6,1133.25,5,5,4,14
16990,218,1,179.0,1,2,1,4
16992,10,5,1614.31,5,4,4,13
16996,30,6,1456.96,4,5,4,13
16997,288,3,702.0,1,4,3,8
16998,149,4,295.0,2,4,2,8
16999,23,2,484.82,4,3,2,9
17001,0,11,3989.57,5,5,5,15
17002,85,3,1493.73,2,4,4,10
17004,46,2,1412.94,3,3,4,10
17006,4,4,781.78,5,4,3,12
17007,50,6,889.9300000000001,3,5,3,11
17010,18,1,195.36,4,2,1,7
17011,30,1,270.9,4,2,2,8
17014,8,3,586.33,5,4,3,12
17015,28,3,1842.56,4,4,4,12
17017,2,20,8694.26,5,5,5,15
17018,40,2,920.1,3,3,3,9
17019,11,4,1272.61,5,4,4,13
17022,31,1,71.0,4,2,1,7
17024,45,3,95.85,3,4,1,8
17025,60,3,357.77,3,4,2,9
17026,185,2,154.82999999999998,1,3,1,5
17027,78,6,890.29,2,5,3,10
17029,110,2,716.0,2,3,3,8
17030,63,1,146.87,3,2,1,6
17031,11,2,380.35,5,3,2,10
17033,86,3,1030.14,2,4,4,10
17034,16,3,745.52,4,4,3,11
17035,245,2,433.53000000000003,1,3,2,6
17037,87,1,1267.32,2,2,4,8
17038,30,1,112.4,4,2,1,7
17040,137,1,449.73,2,2,2,6
17041,26,3,1081.57,4,4,4,12
17042,2,5,1044.3799999999999,5,4,4,13
17043,32,4,1735.18,4,4,4,12
17044,25,1,948.48,4,2,4,10
17045,113,3,339.44,2,4,2,8
17046,157,1,642.02,2,2,3,7
17047,85,3,1100.9,2,4,4,10
17048,117,3,925.35,2,4,3,9
17049,2,9,5659.9800000000005,5,5,5,15
17050,96,6,3228.84,2,5,5,12
17051,194,1,247.14000000000001,1,2,1,4
17052,28,1,413.75,4,2,2,8
17053,130,1,498.48,2,2,3,7
17054,28,5,1356.33,4,4,4,12
17058,81,3,1179.89,2,4,4,10
17059,29,5,3095.04,4,4,5,13
17060,266,1,234.24,1,2,1,4
17061,73,11,5232.2300000000005,2,5,5,12
17062,313,4,538.37,1,4,3,8
17063,21,7,1461.14,4,5,4,13
17064,58,3,859.35,3,4,3,10
17068,12,21,4552.14,5,5,5,15
17069,28,9,2709.7000000000003,4,5,5,14
17070,114,1,312.14,2,2,2,6
17071,28,9,2429.03,4,5,5,14
17073,17,4,1446.09,4,4,4,12
17075,17,4,834.12,4,4,3,11
17076,36,3,841.0799999999999,3,4,3,10
17078,36,2,378.2,3,3,2,8
17079,78,1,118.80000000000001,2,2,1,5
17080,22,2,287.62,4,3,2,9
17081,25,2,290.16,4,3,2,9
17082,33,2,2003.85,3,3,4,10
17083,109,3,1405.78,2,4,4,10
17084,35,2,2949.75,3,3,5,11
17085,123,5,1566.65,2,4,4,10
17086,7,6,2050.08,5,5,4,14
17088,28,4,1991.01,4,4,4,12
17090,4,7,2043.95,5,5,4,14
17091,2,9,3827.76,5,5,5,15
17092,50,4,1777.78,3,4,4,11
17094,322,1,302.0,1,2,2,5
17095,22,3,1324.16,4,4,4,12
17096,15,4,1022.13,4,4,4,12
17097,2,8,954.42,5,5,4,14
17100,18,2,971.74,4,3,4,11
17101,10,4,1621.73,5,4,4,13
17102,261,1,25.5,1,2,1,4
17105,159,2,665.78,2,3,3,8
17107,33,6,10815.43,3,5,5,13
17109,29,6,885.04,4,5,3,12
17110,165,1,163.29999999999998,2,2,1,5
17111,47,1,248.61,3,2,1,6
17114,5,8,808.62,5,5,3,13
17115,8,3,837.5,5,4,3,12
17117,288,1,116.19999999999999,1,2,1,4
17118,317,1,157.02,1,2,1,4
17119,3,2,606.91,5,3,3,11
17120,233,1,307.46,1,2,2,5
17122,119,1,138.32,2,2,1,5
17123,161,1,345.29999999999995,2,2,2,6
17124,185,1,298.89,1,2,2,5
17125,50,1,259.35,3,2,2,7
17126,152,5,1004.75,2,4,4,10
17128,334,1,157.09,1,2,1,4
17131,5,5,2463.17,5,4,5,14
17133,15,7,4892.240000000001,4,5,5,14
17134,106,2,425.0,2,3,2,7
17135,16,7,1139.73,4,5,4,13
17138,275,1,380.5,1,2,2,5
17139,15,12,10668.47,4,5,5,14
17140,247,1,465.32,1,2,2,5
17142,239,1,579.0,1,2,3,6
17144,1,2,984.57,5,3,4,12
17146,105,3,749.78,2,4,3,9
17147,22,4,1714.59,4,4,4,12
17148,51,1,124.88,3,2,1,6
17152,194,3,1689.5,1,4,4,9
